"Y";"";"";"";"";"";"";"";"";"";""
0;-0.352857023704507;-0.00753789352567862;-1.18501000780846;0.266419128540656;0.353046927915606;0.00357622557950871;0.265412712978614;-0.44319630998408;0.995855769547455;-3.64614896250371
1;0.849328184092551;0.34077406919;1.32747838211845;-0.427014395945112;1.80661961651314;-0.447512702961351;-0.35241040412805;-0.822654869502065;1.07164518576529;-0.894085585704494
1;0.304559894549966;-0.971507726539269;0.397729665354267;-0.863646781673481;-0.231765403624515;0.919663259512476;-0.0378044864764268;0.136847563253163;0.559414586268071;1.54943037784581
0;-0.679335795185571;-0.135954942919457;-0.718897090825265;-0.250374741646839;0.334121274502778;-0.606590067159182;0.227268572740739;-0.475805082676188;-0.950105515516884;-0.481354394268766
0;-0.10707775253224;-1.62597148808165;-1.12898249697282;0.3357934213764;-0.17323055008641;-0.0207331362863282;0.873048090349655;-0.636536868811286;-0.327626390974135;0.555015510816543
1;0.758087655502087;-0.757624494974166;-0.165783479007554;-0.136823014434189;1.03582978958939;1.0651899969808;0.333280989139052;2.09890700816996;0.60632944699279;0.231305703652929
1;-0.486669486345558;-0.434121998360422;0.257627026545723;-0.651720763109237;0.118332344962084;0.218625888499728;0.287274481304858;1.67155578109519;1.68121892896008;0.563179458334264
0;-0.129677075586368;-1.01998881808384;-0.205178056063178;-1.24774995111561;-0.0165203833400376;1.51517709264789;1.08637523505125;-0.153187840642542;-0.957316773089638;0.938084533713719
0;0.249873308656758;-0.285218604111487;-0.650358560752328;0.0321314717547368;-0.511721990970498;-0.0719915708472887;-0.706666370782748;-0.369791408920114;-0.126305163071707;0.456117892726965
1;-0.791663962548859;0.616957860054353;1.20012490373113;0.376376306059733;-2.11029889686193;-0.543246149263278;1.24556369320349;1.52991611905491;-0.251450608646782;2.18947394653387
1;0.330820740933019;-0.218000222580944;1.73320793584313;0.377776943523966;-1.52749519628039;0.785311201831257;0.286422362842771;1.27216496200078;0.360598399315424;0.426104586093378
1;-0.788261572841219;0.828379655392868;0.543959891095362;1.4651370939031;-1.03155068903382;0.125140263237289;-0.732672551526149;1.17892759044283;-0.348771940810385;-1.53513218491884
1;0.685730746524864;0.618547075723777;2.0136306733758;-1.8685112408968;0.436544287245199;-1.09698911140611;-1.16732662626648;-0.308219066219129;1.04794466465491;-0.0901480163947779
0;-1.01025526750501;0.951244049274674;0.641428875737269;-0.379641465098819;-0.514547095552219;0.0635413845830923;0.444301226385413;1.03182230639187;-0.301470544796047;-0.517844861870853
0;1.36486297829257;0.280078043430782;-1.21931929223903;-0.244324880487903;0.097443659388798;-1.90612635613339;0.431292363354609;0.304547146104924;-0.539050186972205;-0.0308795927033795
1;0.403065085889858;0.126175230089561;0.683588045644001;-1.41489749888287;0.230453700626955;-0.425063800134523;0.56917805270182;-0.474813733042671;-0.102838674105878;0.545772555472987
1;0.995161654549148;1.48233848586913;0.0562180740651141;0.682858668573538;-0.415424262284946;1.5807512106757;1.82382452740842;-0.117687659506679;-0.233788171897007;-0.15453752758791
1;0.400781581738011;-0.408935470285116;0.59928177209313;1.12054649618743;-0.620352345629522;0.897244799949873;-0.476206338910191;-0.0650117373435364;1.41682272706502;0.996544170573389
0;1.26492457254626;-0.164281903694135;-2.13414602190644;1.68519913294545;0.137786176105998;-0.0263156602160543;0.0917295631743159;0.0546054724307599;-1.73592147318261;-1.27065527078332
1;0.978352550121834;0.26786484904693;0.594065898111696;-0.890899293853007;-0.688341526595209;0.609609450258131;-0.622539929792495;1.2107066054987;-0.864888231269747;0.910239815756945
0;0.805652217956704;-0.823527547266714;1.0603581822227;-3.66396007299116;-0.124299379189241;0.811800252824824;-0.650913988554981;-0.132701193220198;-0.338482058469914;-0.838351248400854
1;-0.318054604151425;-1.86676659684327;0.77340721557032;0.979158427602798;-1.11166558140874;1.33962955280159;0.953843806196487;-0.34642030703226;1.47282896956333;0.0246567459007254
0;-1.20713932816928;-1.51885135741049;0.124998315725623;-0.255817138678271;0.716170737024284;-0.634470193203096;0.0862051044700502;-0.996408786764536;0.210919923944853;-0.442536702976816
1;1.24650520068684;-0.243000318770311;0.717370866074642;0.664539046340165;-1.04532888084103;-0.520148170810348;1.03464565768042;0.0103891590303969;-0.839621004212632;0.123196779333663
0;0.115500607672017;-1.03233277816054;1.11611460140105;0.0214892390590983;0.949119128905091;-1.91248449004858;0.121876897749043;-0.00537865725052427;0.50707597629862;-1.28002771285839
0;-1.06410348041577;0.455586529530129;1.80302178696539;-2.05903670736355;-1.03826235890527;-0.355673469083138;-0.0443071637688806;-1.44196229114372;0.978429651631846;0.244136150347301
1;-0.448064551653287;-1.68983327893666;0.492157493596541;0.0542054454124113;-1.29631161189994;1.1858556616564;-1.16172035492056;0.903804852307719;0.13136589736199;1.02849798835004
1;-1.00623492843827;0.229542192820261;-1.32906215011186;-0.680064094538647;1.21185400511128;-0.738865504645216;-1.69501283538117;1.58417079333712;-0.634417851848754;0.63163069339702
0;-0.339428751211537;0.0947272359778288;0.29604306548019;-1.72512482233186;-1.15742863024815;0.217170671010642;0.755206747200759;0.666333051198758;0.951260462794801;-0.769183537344746
1;1.06109187873562;0.546850183660201;-0.470344554219042;-0.573268355011439;1.04335905135045;-1.47841318331698;1.57912228073567;-0.640491123700643;0.402209008043247;1.36169306378322
1;1.62540961031935;0.0705844838280413;1.0755325998983;1.0651859108421;0.767808044212958;-0.249668379383163;-0.492615226250678;-0.144585417558214;-0.716226979193281;-1.46603451870151
1;2.21975710123286;-1.01742365647613;2.40804402397154;0.437622113734662;-0.26044245779726;-0.576666135573081;-0.467460941101594;-1.22598456725521;1.18556602900618;0.495047988313269
1;1.36308359484503;-1.0879232113506;0.0464137442488699;-0.380395873656382;1.0518260835915;-0.770368217070788;0.4244390279924;-0.10107178506522;-0.749017954679997;-0.199163567847287
0;0.541046199712442;-1.59012372513315;0.220255279293338;0.111980395740626;-0.705871060113755;0.354527644418546;0.348896061072011;1.15350896385011;0.648484669033742;-0.228369231150398
0;-0.462551543950359;-0.888430596428404;0.0909086483461494;0.305365148163345;0.301553600568546;1.84209833293097;1.14207821483197;-1.24781909309256;-1.20095706679424;0.196499423014463
1;-1.73641256109153;1.42668357961506;0.306178000868216;0.674831607835696;1.33868182857617;1.05786161409285;0.00905270163890061;-0.846045864915715;0.686527371541608;-0.082534981555366
1;-0.349773590406375;0.0918678827641766;0.35626940036967;0.232394025944599;1.37446090058376;-0.851766321310936;0.806772848010229;-0.322085311858033;-0.976168949216022;0.578265329248869
0;-0.779541942357035;0.250918456044923;0.479570371418983;-0.32093514786441;1.31484303005172;-0.53157857204162;0.364558046097862;0.876772629105978;-0.424561507004294;-1.15802386158553
1;1.65106370601513;-0.0936896027095628;1.39074049188509;-1.62838039331004;-1.22716077712163;0.384899748264204;2.09863644131611;0.445403349075338;-1.57350672060543;-0.212926333525643
1;-0.0451465833554389;0.78393977754526;1.0696756805596;-0.465946104622915;0.640193933484622;-1.02446883230477;0.0209980143067328;-0.523244487972846;1.78753507810368;0.243083912088934
0;0.946751388008482;0.0794561365039897;0.905917861123972;-1.67096897070643;-0.377551743263464;-0.60742314922353;0.174658891218569;-1.2764426258433;-1.27404230504348;-0.665107798165212
0;-1.36364044557756;0.465598763733117;0.309839049529344;2.10988593014653;-0.612608987697721;-1.15901875284223;-0.388612454080377;-0.943826871125293;-0.451598504897952;-0.494493585309442
0;1.05636714631127;-0.292621422643854;-1.09632566567499;-0.866789249454595;0.923097110447626;-1.02707903220736;0.704708920985423;-0.0657256623609759;-0.444070039519042;-1.53194240650696
0;-0.836398099625945;0.290126167472368;1.64065491978584;-0.648407840348451;-1.36088851436167;-1.03019267569053;-1.3044589739607;-1.06860401182559;-0.560913446331623;0.27345920967121
1;1.1048549373304;0.348382939298804;-0.462763932267659;0.908656595977796;-0.251840737498943;-0.489917538216506;-0.687565286458391;-1.51366914156145;2.16605930591914;-0.386744701168394
1;0.761556409439624;-0.550562113862593;0.553040677135568;0.0478551421467439;0.393573626690443;-0.619463817952807;-0.383717312168292;0.640243312166831;0.856250647640489;0.885828084449554
1;-0.0543685868536795;2.20038133631495;0.720293796203055;-1.26224673767535;0.179261071666652;0.639343356939105;-0.306293490864568;0.852102760722403;0.728787161585973;-0.501171025040086
0;0.461426208754226;-2.1209899214302;-0.904273163210523;-0.108847113534579;-0.363254112822615;0.280084735959363;0.872742447525262;0.340628495814426;-1.24073121266669;-0.155509538511513
1;-1.45684268307816;0.416576201257461;-0.622646119570627;0.808193717944163;1.04963422836109;-1.27496990203184;1.22554832678702;0.318720814173988;0.652170581679662;0.528921413750731
1;1.74569019620537;0.960376622921683;-0.254568643638702;1.20899811764544;-0.18286041486359;1.51762068503718;-0.7443103845596;0.0900403875545173;-0.521552330201476;-0.249246612126172
1;-1.45452474502666;-0.7195098452604;-0.340519370609954;2.63780500440277;1.20036412511358;-0.232365080911192;1.17546763931676;1.33548003899673;0.423322726302587;-1.59858384825564
1;-1.23352714037197;1.10740841602707;-1.00540634960961;0.128990474749484;-1.102408529921;0.459243262456738;0.9907394954542;0.326623279074701;1.32730108816158;-0.876414693870987
0;-1.00215208395693;0.239432928927632;-0.978783178493454;0.335679102390496;-0.758069337206865;1.15084814141068;-1.66117055491951;0.767961767982341;0.953364357080236;0.180084692164604
0;-0.89714027041057;0.0970499513181436;-0.105456218730152;-1.04774455709847;0.275485078972637;-0.407483255609256;-1.45812795320905;-1.24085344021696;0.375462229127779;-0.692018554650706
0;-0.654758234785858;-1.53552225594964;0.921904374658827;-0.62383352620051;-1.59637285132034;0.79005069762936;0.638693332878508;0.507885537773761;-0.338821842025023;-0.820680163425551
0;0.647853187404201;-2.14455159494116;-0.294373277489054;-1.401342688344;-1.63267018244845;-0.0351157637481996;1.43391743421105;0.0732214661670787;-0.31441830370224;0.6188295718541
0;-0.73313761149736;-0.812590431344772;-0.288327323386648;-0.878563812422655;-1.36560317260824;-2.22268506298738;-1.74820680951852;1.04913836935726;-0.386379089474574;-1.53670055528895
1;-0.726913066530323;0.773488203956515;1.36627560201498;0.301043022992044;0.858576570812013;-1.57902116737397;-0.340152575133468;0.861809198478286;-0.603973787656476;0.613788847835563
0;0.197703336493012;1.07761114513845;-1.24613124595936;-0.660086875891109;0.30397869330415;-0.074809771209641;0.051391088964069;0.530501996985069;1.52279652227377;-0.766150167503259
1;2.13836449381533;0.877371695370351;0.404581652204911;0.22438641435908;-0.034023812600423;0.912036541302527;1.05921429322273;1.2298696627496;0.129252096301061;1.47133088612591
1;0.729349669802806;-0.258509133235898;0.155841653234865;2.19974266816801;-1.54982439868435;-0.14056951324279;0.525088101131588;-0.366692644195829;0.404216501958972;-0.454543044072941
1;-0.689830016425549;0.0620883107528703;0.812686941292699;-0.0169094257283606;1.87289726186805;0.543941880525297;-0.135209719679459;0.517031297232302;0.396818016729773;1.28561319432795
0;-2.49705968245213;0.611403139529301;-0.190228260086683;-0.942574492500307;-1.55844135999515;-1.75306164607698;0.629404891780061;0.628808128031351;0.551678632312595;-1.84660465141746
0;-0.911347578632354;0.931392757100074;0.193086954306928;-0.648129249845141;0.116314746203497;0.577114702425356;-2.24692163148501;0.194366704601793;0.812399985438187;-0.221285404958325
0;1.19747089938969;0.936121246734483;0.234212143208927;1.3711732336023;-1.58132839243009;0.810186149829988;0.83649837082966;-1.25010541933227;-1.65258074696478;-2.56664643926589
0;0.791801415419042;-0.471487904081852;0.201195241372706;1.01672437594424;0.0725500875342449;-1.58089894184299;-0.327954587899705;-1.10723807156719;0.571941979233884;0.305659152841594
0;0.0611904393980626;-0.242141613974091;0.157538357509377;-0.600148579448439;1.18656562587703;-1.17038435570736;-0.876903094890059;0.305979280421003;-0.612630528588409;1.2781383144219
0;0.358198971985937;0.251976116833003;-1.28862167588489;0.139712742090082;0.123403767441139;-0.597757293591061;0.099213301805998;-1.16236524904254;-2.03370832891552;-1.8589219298745
1;1.54360663478043;1.74391479600512;-1.40520098433882;0.598406538096798;-0.722789712617077;-0.0144551928513952;0.149175302323721;0.958421624351756;0.505532706342126;-0.754478482394295
0;-0.115898573343444;-0.817964915149581;-2.27181886168662;-0.123588001095694;0.978350445948406;0.667362189231369;0.425999506770052;0.715228015052269;0.514825246654547;-0.379964265720273
1;-0.315624189615947;-0.860591084929314;0.289699852311185;0.25928085205236;0.804089032290984;-1.02941572782146;1.45339682726414;-0.430399686435471;0.181158372046283;-0.0511698297409503
1;0.203115702415774;-0.377296884389072;-0.0854931439771851;1.83684540839835;1.40520672797123;-0.189697883871432;0.418034270419187;0.557124613717741;0.15491410846442;0.473672773711313
0;-0.731262643758855;-0.878062808396016;-0.997497671063949;-0.0542111301522519;-0.643360518812044;1.05319883013296;-0.436603145237276;-0.932000292402273;-0.48575909742406;0.550516047068031
1;0.281106441266513;1.47733947747137;0.0888572622356819;-1.40154676635115;-1.30206073785937;0.887621518391369;1.03006303958362;-0.191631649946868;-0.124189044271613;0.934141115224792
1;2.05155445805286;0.840639392782224;0.183701460418296;0.269451857493774;-0.124757490446074;0.91055012540006;-0.179565674497166;-0.684920573685149;0.70560951769902;-0.597437745537631
1;1.91330908785507;0.775197201482932;-1.18624488339875;2.03784493010914;0.2086273069081;0.08476259694138;1.78948542852333;2.36907793752965;-0.744859137442592;1.20240748403383
1;1.54607985340581;0.506991786355231;0.449663453054216;1.78119836656176;-0.718696359906322;1.52255726565917;0.476678840284926;1.22867113667559;2.39510030764136;2.41899478593736
0;-0.678680528602294;-0.65482040772218;1.50137533908729;0.564880557008003;-0.448855232030349;1.13525008094058;-0.76984128034639;-0.656884805688376;-0.386907270844402;-2.24740230619593
1;-0.359076801360822;-0.117300016063689;-0.620735031105818;-1.26915547255936;1.12694204617623;-0.150225553985049;0.286629809629583;1.25406819047333;0.241095223583421;1.66856819275005
1;-1.21213458154032;-0.0980662008320042;0.7956790991662;1.85293565983246;-1.18405145173107;1.62670210279413;0.40354275647162;-0.417865559091175;-0.880792385114437;-1.20713391246578
0;0.0204829611414384;-1.13778438798747;-0.893080074469083;-1.12578701213933;-1.16340099158214;-2.73877509877417;-0.343404349225784;-1.02691580816225;-0.623029440802953;-1.85699958946422
1;0.016736146670791;0.781131240902665;0.61736340421226;-0.370922156571497;2.03505926994046;0.393507749206557;0.393899341060022;1.61115929819308;1.54357077743431;0.312293499102046
0;-0.425499368914456;0.902707985706758;0.509983094709025;0.052817141482676;-1.97680481999229;-0.677801910328391;-1.88330395885918;0.800577348755366;-1.22847424492435;-0.0329795231222456
1;1.61359184454061;-0.370617388620867;-0.143318839372984;-0.122109863981923;1.78282382587548;-0.933883573306301;-0.654277564162356;0.899577960777143;0.98364911203451;-1.03065113181419
0;-0.77020588918713;0.124293739703498;-0.34068121298656;-2.15396064533953;-0.0814170850862464;0.279815930590128;-0.81374684663898;0.411118003254146;1.31569276293259;-1.44352347667354
1;-0.727852701053283;0.664207882787805;1.75038902928621;1.73508234735778;0.940894842809248;-0.562028747102052;-1.25896637108536;-0.852333350529579;-0.195191434519022;0.415432186980064
0;0.340001593321975;-0.222437808248561;0.417081984135854;0.583157350073964;-1.18454663994686;0.765949815837527;-2.33093563725915;-0.680579884675822;0.435534912203174;1.05817722683056
1;-0.403144503499867;0.399486414708441;0.482695972513156;-0.86934867963268;0.658251571165672;0.850012399239966;1.41706490280583;0.562510414463903;-0.113604949889369;-0.983878543820334
1;0.317361164752645;2.19558269340418;-0.450596395542368;-0.727927023228844;-2.12536486408273;-0.234836020953148;-0.666522314606964;-0.459388798879934;0.891042685811373;0.164821537329812
0;-1.1736178241372;-0.951105319690855;1.16112334662933;1.01057879533487;2.3751733277955;1.00243351431607;-2.16862908227839;0.446699623828693;-0.483648428079871;-1.75502502432495
0;-2.60297340958972;-0.564630807889879;0.221143504853369;0.749531358444978;0.359657651858045;-0.996048342266917;0.270009664420082;0.187033297562891;-0.613705817742981;0.533793331172055
0;1.27245425213352;-2.46276900809734;-0.368449608616494;1.33318205209455;1.06051424602111;-1.01861353337487;-1.04243908160049;-0.413187001802217;-0.323292553517324;0.798538430688608
1;0.0432735050197191;0.968880264272671;-0.447102245208669;2.00912288008401;0.0474274237806179;-1.00738333071548;2.10904888357605;-1.31927347508808;2.58015739971395;0.747223396623191
1;0.57021542963725;0.570565864805802;1.3398384911485;0.64879468074245;-1.02673896871679;0.707525992229998;0.658900963973064;0.934583530406535;0.282165144480075;0.548063690506056
1;1.01805886919592;1.86875268363919;0.686969785761405;-0.379326463828084;0.733082429147968;0.0472236694956996;0.297082812147793;0.00352053266143744;-0.233356022475251;-0.546839727218399
0;0.328980432289152;-0.969153095782777;-1.53545346716934;-0.121244359121889;0.539597391730323;-0.401561059151718;0.578820201530135;-0.153551712748901;-0.0681709073629386;-1.75776177167369
0;-1.67392448268829;-0.68899924943303;0.112681862123977;0.206466427411582;0.597699894168247;1.57749039046844;0.106413084806596;-2.22713255589007;0.156196027927827;-0.541531666246198
1;-2.002791334249;1.12385421202819;1.02201059325243;0.60612677020687;-2.6195274683293;0.0371209770696267;1.44000647251823;-0.104877228167083;-2.29983071583668;2.06432517270506
0;-0.419083530648224;-0.241562990005096;0.128256722237118;-0.988724576599217;-0.991486974931751;-0.142608583178682;0.403254855200672;0.00179993346404297;0.00540009017281964;-0.334294848286069
0;0.409767314828716;0.0041212431441687;-1.51531667288467;-1.68668341981061;-0.0121597192144399;-0.965885463860361;-0.318393472263715;-0.557068556935677;1.06425614400279;-0.454748043542163
1;0.13534115787733;-0.769948605452608;-2.40511764714204;-0.224003285033913;1.55594543853537;1.21477161943842;-1.578892166272;-2.14185842037768;2.47068482415109;0.423188017181257
1;-0.65442644668547;-1.12147741013034;-0.0755940821891673;1.3587309745083;1.1264797129273;0.626091382997801;-1.99845820268661;1.23896898132448;1.44851314486705;-0.417778517249605
0;-1.3076719390317;0.253014850076795;-0.816340118658257;-0.227242530783039;-1.00503010178158;-0.241421858445954;-1.53686963729627;-0.888647696785405;-0.410147662064231;0.144107293651254
1;2.39834508316497;-0.601267515670058;0.565779816177658;-0.518962340663123;-0.491666158133098;0.296186994963197;2.29583314877501;1.26655516448214;-0.760913348588264;-2.17933041495753
1;0.547770165902234;1.46956156957058;-0.426795811748363;1.55637801521486;0.634172835806757;0.178415728266985;1.27782669117371;-1.52267815835301;0.761312192406075;0.118557477495473
1;-0.254361182344201;-2.30424573885885;-0.981872504980613;-0.193252573635557;0.933560841343058;0.69548025069641;0.885950255525384;-0.712141098528697;1.25777051288751;0.806722530780663
0;-1.45538019814496;-0.505771382267423;0.342259746501781;-1.51417999058507;-0.509017639822291;-0.0976600135509588;-1.16511049824772;-1.15539273989121;2.55583382415395;0.597631271848507
0;0.188536055172395;0.855770570885023;-1.13533467232583;0.358414949423889;-1.28034521059346;0.314788697930462;0.914697503899878;-1.08294840053929;1.40108983680734;-0.393534433931145
1;-1.1568080277005;0.0870687993035002;-0.806373419263293;1.57194665189634;0.999206344838742;-0.279516985494793;-0.336196531735074;-0.217419121864795;0.809895716265197;-0.35022146245493
1;-0.357860829662177;0.00063060606796781;0.539703522610761;0.750154076572188;-1.07722351661092;0.341154947778814;-2.16625257019484;0.58398307578168;0.0386740974886472;-0.640663272561488
1;0.0795858554798564;-0.847273421658112;0.192630292906449;1.00238876598003;-0.936330967543916;-0.379626542847011;-0.751582057497505;-0.0976785045818644;0.754871139382099;0.17901245585063
1;0.326284546965682;0.536973056579282;0.00265987811045592;-0.561592823776857;0.344236505374532;0.31256280828195;-1.1035163772647;-0.309346871806863;0.560845937884287;-0.0123649017187798
0;-1.63504710667199;-0.650218466272758;0.369357922955425;-0.361116775619297;0.131436173350591;0.982766786018742;-1.34675987690264;-1.39324216837403;-0.635965227666793;-0.561326447570124
1;1.82719719172781;0.687040759411157;0.547222292874771;-0.100071048455633;-1.14602202360498;-0.905947334407537;-3.88888742368551;0.205264339163253;0.2871878479732;0.797758277406364
0;-0.242835994671456;-1.74030696755742;-0.362416511070942;0.313139952738394;-0.0981326741440257;0.461172826618596;0.606003543439308;-0.928870600164281;1.07439758451477;-0.296793596996184
0;-1.25252719913029;0.233318917289115;-1.21731405976502;0.242218419231597;-1.53936756552962;0.375578567782583;-2.08492023289732;0.468241204285612;0.915799677749678;1.3070866494415
0;-0.864540022485621;0.44483283669486;0.17362069692298;0.544226485307405;0.197967134562625;1.39150975855714;-0.535722439039647;-0.703876195677261;-1.5165147783503;-0.51228517617628
0;-1.01020691210828;1.03175691204924;0.794691771101396;0.887506954152833;1.14924929395137;-0.998302697282692;0.696640072352737;0.260521465322734;0.574017270846688;-0.621908026945718
0;1.32217526827726;-1.87230927392454;-1.05343353110326;0.535383156456912;-0.695156249764563;-0.0754837779713906;0.560168471049302;0.0834839633914895;-2.32610961417476;-0.118130443300438
0;-0.435768300748278;-0.370728580948449;0.100810366740213;-0.115980018405871;0.382104071316114;-0.109643030393836;0.40928090267492;0.863102970330942;0.198089969733342;-1.71993333990533
1;-1.46415130492655;-0.549322755244163;0.899854468603072;-0.292398954466723;-0.784446069295452;-0.728425817993856;1.75745122074197;1.00286763264482;-0.211650107364993;0.0610886472084422
1;-0.474658100815382;-0.760113813819134;-1.14284857379848;0.280679824377396;3.06723634661241;-0.451353877089373;0.347651283159683;-0.84459421543067;0.871691657818727;0.200246746744543
1;-1.5153399869125;-0.735387187249648;1.8712207574101;0.258387897989121;0.196479633048845;-1.25505678070041;1.15943542445611;0.802775880742134;-1.51949993513092;0.569232935813396
1;0.880065167130132;-0.522848382290233;0.0826318430336279;0.783787044662924;0.456755800270074;-0.889280685728169;-0.917396268446203;-0.198883065579541;1.09204041327647;0.274902330284666
0;0.710538781328186;0.305222768246752;-0.590151354801777;0.677573123092629;-0.425517093881976;1.43600874139435;-0.574842870705479;-1.13517540852356;0.779303381054065;-0.277925702745967
1;1.84752058662835;0.974735359247418;-0.448082757487094;-0.794663554523892;-0.103237293822641;0.505819371691414;0.0122847009907545;0.924153745546164;-0.427299659366688;0.0962046686580256
0;-0.809557388395983;0.386573504633086;-0.403312334212848;-0.395394437841299;-0.776870994599482;0.276141142942917;-1.11069187849382;-0.0730357671638196;1.11402833242903;-0.168717352082105
1;-0.878305333811193;0.297126736349336;-0.669714602583392;1.38849088269744;-0.546732947892792;0.780534783801003;-0.0630766349988673;0.649794146460514;-0.38089084643972;-1.9576887253788
1;0.843504372910174;-0.141822452253972;0.589774544482433;0.372523190137128;1.11893464008285;0.323330376522494;-0.0608346325851031;-0.363383301848083;0.510201926304576;0.228101585343946
0;-0.125615543136848;-0.239066235185902;-1.37374563152242;-0.129357926002518;0.969523879960086;-0.522088025971676;-2.25955909806139;-1.53331983724631;-0.499090519837305;-0.80531933090383
1;-0.851267512503956;-1.27010479128132;1.05582907504697;0.322394530040065;0.501495455466086;-0.111730822227222;0.470934911804528;0.916672482621529;-0.40274212509682;-0.632093716700428
1;0.640804549705001;-1.66362958554983;0.453338330057114;-0.645964531330364;1.4439412960557;0.629272318531612;1.83206023438633;-0.321289853607464;-1.72499274401142;0.348907706683908
1;1.50558698539066;0.0288445079107515;-0.0913677478618973;0.714978508803316;1.60363597910813;0.580679916376836;1.32721767221807;-1.38023919821006;-0.656460911163398;0.241942653248967
1;1.28521968354266;-1.33057229881307;-0.129664317230613;-1.84449705494709;1.21786880716638;-0.00856920562532763;0.572536130448659;-0.656376911606534;0.154024702989616;0.604919640432343
0;-0.302185813003747;-1.00176118473014;-1.05138053846962;-2.08823106462962;-0.689894471413126;1.52261372354543;0.463416509235935;-0.771034420938429;1.31745269377095;-0.94891667998988
0;-0.548180775709818;-2.31682148097417;-0.00775779495363983;-0.785738137023951;2.54791553063641;-0.100887010489262;-0.175932403046731;1.03528757333333;-1.15245413522438;-0.385707658992426
0;-0.804122336601631;0.277782060664906;0.358943401022279;-0.777418094711326;-1.03530481852294;0.743728515518196;-1.40482090663042;0.0364336891976121;-1.47201991784266;-0.287388444607601
0;0.271757182194429;0.10393608236942;-0.0792532240930688;-0.281696397003049;0.877572561866567;-0.310755192354071;-0.950764863813456;-0.317482730150675;0.619351916253805;-1.45826892127319
1;-1.08429214165595;0.214622869769722;-0.946262683562691;1.46746260306767;-0.290318754354952;0.884691820058273;1.3632880215281;-1.03705887240515;-0.358024027737768;1.64186924381912
1;-0.867511117002629;0.409984087520413;0.893959786505706;-0.488780533460734;0.792669438807994;-2.31781951022254;-0.125430734595358;0.180986100915563;-0.26704212794412;1.01821435280678
0;-0.0792337893262691;-0.182023123850492;0.794739799897185;-0.0552655838678842;-1.77731845089025;0.923116051886688;-0.404159370065242;0.168957018064426;0.546362385123189;0.947157204722744
0;1.78071387707332;1.08133836383724;0.671626278765092;0.0820213064267359;-2.13292513674369;-0.916271632733905;-1.02859374145832;0.0431798361833362;-0.451040897174079;-0.969193003920316
1;-1.06264566348333;1.70930650777314;-0.694305214638044;-0.0935440131804709;-0.23775628527114;-0.696853323759482;0.79082049099659;0.201097957137626;0.312724985293178;-1.37055406730371
1;-0.870638146818518;1.19931594653243;-1.30096976990412;1.12600074159608;0.14970952741035;0.501726394232628;-0.416119415029063;2.10835171755947;-0.19682806285399;0.354027645636214
